MONTH,DAY,BILL_ID,BILL_AMT,QTY,VALUE,PRICE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M2,18,T3665,40.0,4.0,40.0,10.0,READY TO EAT,READY TO COOK SOUPS,READY TO COOK SOUPS,CAPITAL FOODS,CHING'S SECRET,CHING'S SECRET
M2,18,T3667,140.0,1.0,140.0,140.0,JAMS/JELLY/MARMALADES-CTG,JAMS,JAMS,HINDUSTAN UNILEVER LIMITED,KISSAN,KISSAN
M2,18,T3668,50.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M2,18,T3668,50.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,18,T3668,50.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,SAJ INDS,BISK FARM,BISK FARM
M2,18,T3668,50.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M2,19,T3676,22.0,2.0,10.0,5.0,BEVERAGES,BROWN POWDERS,BROWN POWDERS,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M2,19,T3676,22.0,1.0,12.0,12.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M2,19,T3678,20.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,19,T3682,10.0,1.0,10.0,10.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,5 STAR,5 STAR
M2,19,T3683,35.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M2,19,T3683,35.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M2,19,T3683,35.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M2,19,T3687,321.0,1.0,40.0,40.0,PACKAGED ATTA (1/95),ATTA,ATTA,PARAKH AGRO IND,SAMRAT,SAMRAT
M2,19,T3687,321.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M2,19,T3687,321.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M2,19,T3687,321.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,PARLE PRODS,PARLE FAB!,FAB! BOURBON
M2,19,T3687,321.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M2,19,T3687,321.0,1.0,28.0,28.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,19,T3687,321.0,3.0,111.0,37.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,KARNATAKA SOAPS,MYSORE SANDAL,MYSORE SANDAL
M2,19,T3687,321.0,1.0,92.0,92.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M2,19,T3690,108.0,1.0,108.0,108.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA PREMIUM,TATA PREMIUM
M2,19,T3696,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G GOLD,PARLE-G GOLD
M2,19,T3697,24.0,2.0,24.0,12.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M2,19,T3700,5.0,1.0,5.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,19,T3701,10.0,1.0,10.0,10.0,SPICES (03/04),BLENDED,PANEER CHILLY,CAPITAL FOODS,CHING'S SECRET,CHING'S SECRET
M2,19,T3706,75.0,1.0,75.0,75.0,READY TO EAT,READY TO COOK SNACKS MIXES,READY TO COOK SNACKS MIXES,GITS FOOD PRODS,GITS,GITS
M2,19,T3709,65.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M2,19,T3709,65.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M2,19,T3709,65.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M2,19,T3709,65.0,1.0,5.0,5.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,5 STAR,5 STAR
M2,19,T3709,65.0,3.0,30.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M2,19,T3710,78.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
M2,19,T3710,78.0,1.0,68.0,68.0,BUTTER MARGR  (4/94),MARGARINE,MARGARINE,G C M M F,DELICIOUS,DELICIOUS
M2,19,T3712,180.0,3.0,180.0,60.0,SALTY SNACKS (2/97),BANANA CHIPS/LACHA/OTHERS,BANANA CHIPS/LACHA/OTHERS,NATIONAL CHIKKI,NATIONAL,NATIONAL
M2,20,T3714,92.0,10.0,50.0,5.0,CHOCOLATE,COATED WAFER BISC,COATED WAFER BISC,MONDELEZ INTERNATIONAL,PERK,PERK
M2,20,T3714,92.0,1.0,42.0,42.0,BREAKFAST CEREALS,HOT CEREALS,OATS,PEPSICO INDIA,QUAKER,QUAKER OATS
M2,20,T3717,90.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,GOLDEN OREO
M2,20,T3717,90.0,1.0,30.0,30.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO CHOCOLATE
M2,20,T3717,90.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,20,T3717,90.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,20,T3717,90.0,1.0,25.0,25.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,UNIBIC BISCUITS,UNIBIC,UNIBIC
M2,20,T3718,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,SAJ INDS,BISK FARM,BISK FARM GOOGLY
M2,20,T3727,160.0,2.0,116.0,58.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,NESTLE INDIA,MAGGI,MAGGI HOT AND SWEET
M2,20,T3727,160.0,2.0,4.0,2.0,SPICES (03/04),BLENDED,JALJEERA,JALANI ENTERPRISE,JALANI,JALANI
M2,20,T3727,160.0,1.0,40.0,40.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,20,T3730,40.0,1.0,30.0,30.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M2,20,T3730,40.0,2.0,10.0,5.0,BEVERAGES,BROWN POWDERS,BROWN POWDERS,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M2,20,T3731,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,GOLDEN OREO
M2,20,T3732,60.0,10.0,50.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,MAGIX,MAGIX
M2,20,T3732,60.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M2,20,T3733,50.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M2,20,T3733,50.0,4.0,20.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,MAGIX,MAGIX
M2,20,T3733,50.0,1.0,10.0,10.0,VERMICELLI & NOODLE,PASTA,PASTA,FIELDFRESH FOODS PRIVATE LTD,DEL MONTE,DEL MONTE
M2,20,T3738,20.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,20,T3740,30.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M2,20,T3740,30.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M2,20,T3741,138.0,3.0,138.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M2,20,T3745,20.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
M2,20,T3746,110.0,1.0,110.0,110.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M2,20,T3747,56.0,1.0,46.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M2,20,T3747,56.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,SAJ INDS,BISK FARM,BISK FARM GOOGLY
M2,20,T3748,52.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M2,20,T3748,52.0,6.0,12.0,2.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M2,20,T3748,52.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
M2,20,T3748,52.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,20,T3748,52.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,20,T3750,874.0,1.0,160.0,160.0,PACKAGED ATTA (1/95),ATTA,ATTA,PARAKH AGRO IND,SAMRAT,SAMRAT
M2,20,T3750,874.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M2,20,T3750,874.0,1.0,10.0,10.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,5 STAR,5 STAR
M2,20,T3750,874.0,1.0,110.0,110.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HINDUSTAN UNILEVER LIMITED,RED LABEL,BROOKE BOND RED LABEL
M2,20,T3750,874.0,1.0,10.0,10.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,20,T3750,874.0,6.0,390.0,65.0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,DHANTHAK SOAP PVT LTD,B B,B B
M2,20,T3750,874.0,2.0,184.0,92.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
M2,20,T3751,50.0,1.0,15.0,15.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,ADINATH FOOD IND,SURABHI,SURABHI
M2,20,T3751,50.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,20,T3751,50.0,1.0,15.0,15.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,HINDUSTAN UNILEVER LIMITED,KISSAN,KISSAN FRESH KETCHUP
M2,21,T3752,20.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M2,21,T3753,138.0,1.0,68.0,68.0,BUTTER MARGR  (4/94),MARGARINE,MARGARINE,G C M M F,DELICIOUS,DELICIOUS
M2,21,T3753,138.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M2,21,T3753,138.0,1.0,50.0,50.0,AGARBATTI & DHOOPBATTI,AGARBATTI,AGARBATTI,N RANGA RAO & SONS,CYCLE,CYCLE
M2,21,T3754,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,21,T3758,102.0,1.0,92.0,92.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M2,21,T3758,102.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M2,21,T3759,145.0,1.0,145.0,145.0,NON-REFINED OILS   (9/93),TIL OIL,TIL OIL,RECON,TEZ,TEZ
M2,21,T3760,70.0,1.0,70.0,70.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,MPS FOOD PRODUCTS,MPS,MPS
M2,21,T3764,25.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,MAGIX,MAGIX
M2,21,T3764,25.0,1.0,10.0,10.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,5 STAR,5 STAR
M2,21,T3764,25.0,1.0,10.0,10.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,21,T3768,65.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,21,T3768,65.0,1.0,45.0,45.0,SPICES (03/04),BLENDED,OTHER BLENDED-BASIC MASALA,KAPOL MASALA,KAPOL,KAPOL
M2,21,T3770,80.0,1.0,45.0,45.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M2,21,T3770,80.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M2,21,T3770,80.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,BRITANNIA BOURBON,BRITANNIA BOURBON
M2,21,T3770,80.0,1.0,15.0,15.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,ADINATH AGRO PROCESSED FOODS,SURABHI,SURABHI
M2,21,T3773,10.0,2.0,10.0,5.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M2,21,T3774,145.0,1.0,145.0,145.0,NON-REFINED OILS   (9/93),TIL OIL,TIL OIL,RECON,TEZ,TEZ
M2,21,T3775,35.0,1.0,35.0,35.0,SALTY SNACKS (2/97),POTATO WAFERS,POTATO WAFERS,ANUBHAV INDS,GARDEN,GARDEN
M2,23,T3820,10.0,2.0,10.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,23,T3821,40.0,1.0,40.0,40.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M2,23,T3826,20.0,2.0,20.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M2,23,T3828,10.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M2,23,T3833,46.0,1.0,46.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M2,23,T3834,30.0,2.0,30.0,15.0,BREAKFAST CEREALS,HOT CEREALS,OATS,MARICO INDS,SAFFOLA,SAFFOLA CLASSIC MASALA
M2,23,T3836,20.0,4.0,20.0,5.0,CHOCOLATE,COATED WAFER BISC,COATED WAFER BISC,MONDELEZ INTERNATIONAL,PERK,PERK
M2,23,T3838,227.0,1.0,5.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,23,T3838,227.0,8.0,40.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,MAGIX,MAGIX
M2,23,T3838,227.0,1.0,92.0,92.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
M2,23,T3838,227.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M2,23,T3838,227.0,2.0,80.0,40.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,23,T3839,40.0,1.0,40.0,40.0,SALTY SNACKS (2/97),BANANA CHIPS/LACHA/OTHERS,BANANA CHIPS/LACHA/OTHERS,GARDEN HYGIENIC SNACKS,GARDEN,GARDEN
M2,23,T3840,32.0,1.0,2.0,2.0,SPICES (03/04),BLENDED,JALJEERA,JALANI ENTERPRISE,JALANI,JALANI
M2,23,T3840,32.0,2.0,10.0,5.0,CHOCOLATE,SUGAR PANNED,SUGAR PANNED,MONDELEZ INTERNATIONAL,GEMS,GEMS
M2,23,T3840,32.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,23,T3842,40.0,1.0,10.0,10.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,23,T3842,40.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M2,23,T3842,40.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,23,T3843,12.0,1.0,12.0,12.0,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M2,23,T3844,20.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M2,23,T3848,80.0,1.0,40.0,40.0,CHOCOLATE,COUNT,COUNT,FERRERO INDIA PVT LTD,KINDER JOY,KINDER JOY BOYS
M2,23,T3848,80.0,1.0,40.0,40.0,CHOCOLATE,COUNT,COUNT,FERRERO INDIA PVT LTD,KINDER JOY,KINDER JOY GIRLS
M2,23,T3850,10.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M2,23,T3851,5.0,1.0,5.0,5.0,CHOCOLATE,COUNT,COUNT,KAYEMPEE FOODS PVT LTD,MR. WAFER,MR. WAFER
M2,23,T3857,20.0,4.0,20.0,5.0,CHOCOLATE,COUNT,COUNT,MONDELEZ INTERNATIONAL,5 STAR,5 STAR
M2,24,T3859,20.0,4.0,20.0,5.0,BEVERAGES,BROWN POWDERS,BROWN POWDERS,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M2,24,T3863,50.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,24,T3863,50.0,1.0,10.0,10.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M2,24,T3863,50.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M2,24,T3863,50.0,2.0,10.0,5.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M2,24,T3865,20.0,1.0,20.0,20.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,TATA CHEM,TATA,TATA SALT
M2,24,T3866,2.0,1.0,2.0,2.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M2,24,T3868,10.0,2.0,10.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M2,24,T3869,10.0,1.0,10.0,10.0,SALTY SNACKS (2/97),SEV BHUJIA,SEV BHUJIA,GARDEN HYGIENIC SNACKS,GARDEN,GARDEN
M2,24,T3871,10.0,1.0,10.0,10.0,ALL IODISED SALT,POWDERED SALT,POWDERED SALT,GODAWARI BIOREFINERIES,JIVANA,JIVANA
M2,24,T3872,92.0,1.0,92.0,92.0,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,SUN FLOWER,LIBERTY OIL MILLS,SUNDAY,SUNDAY
M2,24,T3874,20.0,1.0,20.0,20.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M2,24,T3877,35.0,1.0,35.0,35.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT JAM
M2,24,T3878,5.0,1.0,5.0,5.0,BEVERAGES,BROWN POWDERS,BROWN POWDERS,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M2,24,T3879,10.0,1.0,10.0,10.0,SALTY SNACKS (2/97),BANANA CHIPS/LACHA/OTHERS,BANANA CHIPS/LACHA/OTHERS,CAVINKARE,GARDEN,GARDEN
M2,24,T3880,40.0,1.0,35.0,35.0,BISCUITS - CORE & NON CORE,CEREAL BARS,CEREAL BARS,NATURELLA INDIA PVT.LTD,RITE BITE,RITE BITE
M2,24,T3880,40.0,1.0,5.0,5.0,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,BRITANNIA INDS,TIGER,TIGER GLUCOSE
M2,24,T3885,41.0,1.0,41.0,41.0,SPICES (03/04),BLENDED,GARAM MASALA-BASIC MASALA,S NARENDRA KUMAR,EVEREST,EVEREST
M2,24,T3887,120.0,1.0,120.0,120.0,BREAKFAST CEREALS,READY TO EAT CEREALS,ALL FAMILY,MOHAN MEAKIN LIMITED,MOHUN'S,MOHUN'S NEW LIFE CORN FLAKES
M2,24,T3889,5.0,1.0,5.0,5.0,BEVERAGES,BROWN POWDERS,BROWN POWDERS,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M2,24,T3890,60.0,4.0,60.0,15.0,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE SIMPLE LITE CRACKR
M2,24,T3892,50.0,1.0,50.0,50.0,KETCHUPS/SAUCES,KETCHUPS/SAUCES,KETCHUPS/SAUCES,CAPITAL FOODS,CHING'S SECRET,CHING'S SECRET
M2,24,T3893,45.0,1.0,45.0,45.0,SPICES (03/04),BLENDED,OTHER BLENDED-BASIC MASALA,KAPOL MASALA,KAPOL,KAPOL
M2,24,T3894,10.0,2.0,10.0,5.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,RIN,RIN ADVANCED
M2,24,T3897,10.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE TOP,PARLE TOP
M2,24,T3898,60.0,1.0,60.0,60.0,SALTY SNACKS (2/97),GATHIA/PAPRI/RIBLON,GATHIA/PAPRI/RIBLON,NATIONAL PRODUCT,NATIONAL,NATIONAL
M2,24,T3899,100.0,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M2,24,T3899,100.0,2.0,80.0,40.0,PACKAGED ATTA (1/95),ATTA,ATTA,PARAKH AGRO IND,SAMRAT,SAMRAT
M2,24,T3899,100.0,1.0,0.0,0.0,CHEESE        (4/94),PROCESSED CHEESE,PROCESSED CHEESE,BRITANNIA DAIRY PVT LTD,BRITANNIA,BRITANNIA
M2,24,T3902,310.0,1.0,160.0,160.0,PACKAGED ATTA (1/95),ATTA,ATTA,PARAKH AGRO IND,SAMRAT,SAMRAT
M2,24,T3902,310.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M2,24,T3902,310.0,1.0,140.0,140.0,JAMS/JELLY/MARMALADES-CTG,JAMS,JAMS,HINDUSTAN UNILEVER LIMITED,KISSAN,KISSAN
M2,24,T3906,66.0,2.0,20.0,10.0,READY TO EAT,READY TO COOK SOUPS,READY TO COOK SOUPS,CAPITAL FOODS,CHING'S SECRET,CHING'S SECRET
M2,24,T3906,66.0,1.0,46.0,46.0,BUTTER MARGR  (4/94),BUTTER,SALTED,G C M M F,AMUL,AMUL
M2,25,T3909,20.0,1.0,10.0,10.0,SALTY SNACKS (2/97),EXTRUDED SNACKS,EXTRUDED SNACKS,NENIMEMI FOODS PVT LTD,NENIMEMI,NENIMEMI
M2,25,T3909,20.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M2,25,T3910,129.0,1.0,10.0,10.0,BISCUITS - CORE & NON CORE,WAFER CREAM,WAFER CREAM,PICKWICK HYGIENIC PRODUCTS,PICKWICK,PICKWICK CR WFF
